y,voluntaria,trial,mean_,HRV_sdnn,HRV_rmssd,meanIBI,sum_LF,sum_HF,sum_UHF,LF_energia,HF_energia,UHF_energia,Ratio_LFHF,LFnorm,HFnorm,Rel_power_LF,Rel_power_HF,Rel_power_UHF,sd2,sd1,Lsd2,Tsd1,csi,mcsi,cvi,dfa_bvp,rrate,det,lmax,ent,lam,tt,corDim,nbPeaks,ampPeaks,riseTime,recoveryTime,aup,meanGSR,stdGSR,firstQuartileGSR,thirdQuartileGSR,sp0005,sp0515,sp_energyRatio,dfa,rrate_gsr,det_gsr,lmax_gsr,ent_gsr,lam_gsr,tt_gsr,corDim_gsr,mean_skt,std_skt,kurtosis_,skewness_,sp0001,sp0102
0,1,3,-0.190776627281478,0.0260008999465318,0.0145160010235011,0.652758620689655,86.5127006276656,9.80511460093543,3.68218477139896,4.46029123122515,2.28290414758974,1.30350626389806,1.95377945934974,0.661450689273821,0.338549310726179,0.554300560561278,0.283706821621394,0.161992617817328,0.0358485571204623,0.0104400531126383,0.143394228481849,0.0417602124505532,3.43375237019297,0.492380271921542,-2.22270562894194,0.00252336145264361,28.1509860242049,91.0304743952246,210,3.76451347508962,84.1901579413361,7.53274132754105,2.45110546682876,0,0,0,0,0,1.54991916223402,0.0120977295912341,1.53884556490303,1.56197025616355,-0.781328413448953,-9.00300054145419,9.00282546462549,1.79555161311018,9.12330719885959,96.484375,183,3.24788395652123,88.0859375,4.37864077669903,0.595188586026617,32.9898925868395,0.0132914754374356,1.89729191085734,0.137773447172862,9.4515457932966,0.593567714366832
0,1,3,-0.191840359260364,0.0425979263971068,0.019388809296239,0.68625,87.6253357057848,8.87879728331233,3.49586701090281,4.47307017651186,2.18366610676268,1.25158141671013,2.04842222107997,0.6719614517028,0.3280385482972,0.565615892811253,0.276122708976008,0.158261398212739,0.057224659727356,0.0139398637213497,0.228898638909424,0.0557594548853986,4.10510897891443,0.939653857848368,-1.89403827037658,0.0242756178706045,23.1982520708418,89.6700516410772,183,3.76394786071829,85.3056874501785,6.82800471599972,2.3520988179547,0,0,0,0,0,1.5175174848995,0.00487761691606998,1.513589501537,1.52086192520018,-0.783273364509713,-8.99167917656882,8.9915020713948,1.15099077678929,2.90135396518375,76.4705882352941,39,2.23492083485577,28.0392156862745,3.48780487804878,1.47615830224003,32.9965948700383,0.0132367934682358,2.14301912637284,-0.798505582001932,9.45313945328537,0.580709604466901
1,1,4,-0.2083106047693,0.0414141568689085,0.0180029759444694,0.669310344827586,87.3473738693068,10.5831341674254,2.06949196326777,4.46989297166684,2.35926161766757,0.727303148781746,1.89461522121735,0.654530939839581,0.345469060160419,0.591532848667952,0.312217933247615,0.0962492180844334,0.0571686449747934,0.0127993262058107,0.228674579899173,0.0511973048232427,4.46653550784883,1.02138313086207,-1.93153501105153,-0.00264300112079159,22.2181574784474,91.0780198306434,155,3.82554724278438,82.2953607874358,6.2930473884469,2.42451584757633,0,0,0,0,0,1.65767735190388,0.0105704764276521,1.64710197292523,1.66737484683549,-0.781132582663315,-9.00272566912295,9.0025505711053,1.19597805410762,4.53134698944755,95.8904109589041,100,3.13484861365085,44.9315068493151,3.45263157894737,1.54821767769693,32.6298504065211,0.0815008957546249,3.09012914449639,-1.06575509243145,9.43481431563293,0.506130837566797
1,1,4,-0.206793557236571,0.0149267926824535,0.00989528507253161,0.627822580645161,62.9110488562078,32.5846155983477,4.50433554544446,4.1417218057718,3.48384026282502,1.50504038749505,1.18883803312306,0.543136593540825,0.456863406459175,0.453608819975343,0.381556450363319,0.164834729661338,0.020106040723206,0.00711260011949008,0.0804241628928242,0.0284504004779603,2.82682006375012,0.227344637275743,-2.6405250667651,-0.000671684815947267,22.3102172248208,91.0391552696542,158,3.57871779262157,78.2817089212029,5.41966067864271,2.3220789525084,0,0,0,0,0,1.61836280481369,0.0211400835168763,1.59967032891214,1.63480841396186,-0.780322940434628,-9.01585991816189,9.0156865998857,1.68545803126687,9.80042765502495,96.969696969697,183,3.61369994451878,88.7272727272727,4.89632107023411,0.44169336478464,32.2672478005104,0.0588987779545427,2.94505661530315,0.922069192331543,9.40710776324091,0.545635467423041
1,1,4,-0.206517677114819,0.0123131191509628,0.00665994284582662,0.6025,68.465338974218,28.300469247065,3.23419177871706,4.22632761683041,3.3428783856801,1.17377906017501,1.26427800512718,0.558358117803723,0.441641882196277,0.483396412841662,0.382349776616603,0.134253810541736,0.0167332005306815,0.0047519096331149,0.066932802122726,0.0190076385324596,3.52136337233181,0.2356947178025,-2.89543282858298,0.00263792662232212,25.6448704831931,91.6572610985704,153,3.39091916844812,80.0014108352144,6.08422746781116,2.29294060122221,0,0,0,0,0,1.60105625523005,0.0105025078805154,1.59388844167948,1.60932911266304,-0.78262054722322,-9.00549392965966,9.00531919745997,1.2684876340683,6.09559279950341,95.5193482688391,117,3.08256192538127,62.2199592668024,4.1006711409396,0.42137919598288,32.3337599804121,0.092292774789284,2.1287558550618,0.695152717245152,9.40933602346664,0.57233189801491
1,1,5,-0.217948263732295,0.119948613318189,0.0392525269194891,0.7571875,92.0791561709802,6.79334498739786,1.1274988416219,4.52264860028584,1.91594345463989,0.120001765007829,2.36053344337132,0.702428195745973,0.297571804254027,0.689575955525731,0.292127170433509,0.0182968740407596,0.168678857057373,0.0277439324990859,0.674715428229494,0.110975729996344,6.07984672190689,4.10216638454109,-1.12565134854545,-0.035064555790756,18.9132527844053,90.2267944821136,146,3.67283989199842,84.5261121856867,5.67289586305278,2.29454072183193,0,0,0,0,0,2.07467214926176,0.0416289842562571,2.03311402379073,2.11061129962382,-0.781836275230405,-8.98982241443528,8.98964545296074,1.91325710305511,11.0497237569061,99.4505494505494,181,3.83140184539217,96.1538461538462,5.35168195718654,1.15548204790673,32.1788913117027,0.0787430278224285,3.00905669087687,-1.08671140231069,9.40659767965386,0.470543856053743
1,1,5,-0.216958163990292,0.0508364648047655,0.0168522995463527,0.692115384615385,83.4238706628768,13.3600887458028,3.21604059132043,4.4239344873912,2.59227181073634,1.16815097291631,1.70658588696938,0.630530845219281,0.369469154780719,0.540535357986268,0.316734927971408,0.142729714042324,0.0689420046125728,0.0113651514141549,0.275768018450291,0.0454606056566195,6.06608764813358,1.67283297047158,-1.90182088413536,0.011244985943714,20.3500280400319,91.51340352818,134,3.88305987812377,80.2097943541218,5.12664141414141,2.01030181116226,0,0,0,0,0,1.9619801023271,0.0252845317241615,1.94091306395733,1.98390639110282,-0.782654002118967,-8.99059381767626,8.99041658735298,1.99098383337396,11.707816588918,98.0563654033042,187,4.11008776073217,99.4655004859086,5.51752021563342,0.796324148571514,32.3616415739388,0.0735409363663042,1.67878044784389,-0.557535354121988,9.41488673862013,0.534672185338888
1,1,5,-0.217799620595224,0.0209001157789183,0.00412861411922386,0.576102941176471,91.9499252018025,6.21208875949458,1.83798603870299,4.52124413758401,1.82649719357692,0.608670427986794,2.47536330933519,0.712260298854542,0.287739701145458,0.649939120069847,0.262563122600537,0.0874977573296158,0.0292529500260618,0.00279825940216739,0.117011800104247,0.0111930376086696,10.4539807865575,1.2232391100903,-2.88282237644061,0.00659106194686536,23.194634002207,88.9127684281678,334,3.4019404602027,75.0220982026795,5.43275807969878,2.24111736698739,1,0.0075830845795879,13,10,0.346932295837114,1.8999243416281,0.0135087291791836,1.88825550462456,1.91221802203533,-0.786425092606409,-8.97479691878646,8.97461676052611,1.56003859823781,7.58903174422574,94.7526236881559,138,3.80156042008564,81.5592203898051,3.94202898550725,0.475350473786444,32.5228590867834,0.0414570378739064,1.9137494312881,-0.571032439010691,9.42424300349293,0.547781331628026
1,1,5,-0.215298748727539,0.0107507083995631,0.00565555427147924,0.541214285714286,79.7909434827177,16.9253810086727,3.28367550860967,4.37941000782376,2.82881433013566,1.188963376906,1.54814331968324,0.607557395898631,0.392442604101369,0.521532941328792,0.336876395549412,0.141590663121797,0.0148859299034662,0.00405922070442995,0.0595437196138648,0.0162368828177198,3.66718909548839,0.218358079272783,-3.0146613826955,-0.00319140948274935,26.299740906085,90.006267100778,188,3.60062399509634,77.4116873786705,6.04049379770992,2.31385341047542,1,0.00999612275738193,8,19,0.427437759146988,1.88591442939638,0.00939947401402387,1.87935288776719,1.8902329657043,-0.784751051809135,-8.99217444310146,8.99199738588757,1.01709287668425,3.88497429061131,90.5228758169935,100,2.77159583469552,40.5228758169935,4.27586206896552,0.829102075689865,32.5068488429138,0.115710656902493,1.4832958655893,-0.462652940889065,9.42676376487131,0.4924419787348
0,1,6,-0.222119707074767,0.0325251382070025,0.017058722109232,0.686730769230769,83.8788627418815,13.5125777738227,2.6085594842958,4.42937364778589,2.60362093864332,0.958798147243994,1.70123599101716,0.629799098144162,0.370200901855838,0.554240305697975,0.325786844755499,0.119972849546526,0.0439142156178763,0.0122899010031272,0.175656862471505,0.0491596040125087,3.57319522807403,0.627656262761638,-2.06372650282253,0.018195739361633,25.9415521112435,91.3931504726484,129,3.86966009642559,86.1630249496358,7.22325430334524,2.34538264721921,0,0,0,0,0,1.76949003156116,0.0170308226073103,1.75445806999613,1.78437759224675,-0.782454892137842,-8.99964762633409,8.99947187128539,2.00406845766167,11.4504280250137,99.3637327677625,181,3.84039997166636,98.4093319194062,5.36416184971098,1.1530924141617,32.411972927799,0.0158690410977946,1.94192439290317,0.135160970462667,9.41695978779747,0.547899717266869
0,1,6,-0.218019128709616,0.0357260867763778,0.015191090506255,0.699259259259259,90.2238949048847,8.18297219858987,1.59313289652539,4.50229430223976,2.10205543408009,0.465702452762334,2.14185326858902,0.681716517446058,0.318283482553942,0.636812032192967,0.297318234415038,0.065869733391995,0.0490384464555029,0.0109509395452206,0.196153785822012,0.0438037581808825,4.4780127086817,0.878379145766996,-2.06589193268165,0.018462860999538,25.7759249692967,91.2863782401198,108,4.06129975248738,87.0403006955925,7.32010755508919,2.32993153324492,0,0,0,0,0,1.71426647048908,0.0143830060989672,1.70234094178946,1.72643176239108,-0.78249567557911,-8.99750098093164,8.99732481345276,1.97829865922242,12.9804205946338,98.4836392657622,196,3.85496307312121,95.9696727853152,6.77464788732394,0.456653210483202,32.3216978030261,0.0367607908613224,4.55845869919104,1.52021386320431,9.40926171312366,0.543582131430207
0,1,6,-0.219236404646728,0.0290039394788191,0.0140929454377398,0.690803571428571,89.9495525651901,8.46510919931169,1.58533823549822,4.4992489861228,2.13595291559778,0.460797782353847,2.10643640750087,0.678087728567249,0.321912271432751,0.634054282192329,0.30100803420151,0.0649376836061615,0.0399549024622665,0.0101471544577652,0.159819609849066,0.0405886178310606,3.93754747979526,0.629297301983051,-2.18796567137757,0.00664738891837233,25.0812557914224,91.5611476198109,193,3.93234936836899,85.8623176791152,7.21280463174902,2.3423396925572,0,0,0,0,0,1.67393410566332,0.00897120682021875,1.66678808893834,1.6825131959142,-0.782699832625955,-8.99723335546078,8.99705717029304,1.98213279710799,8.97713050403914,96.3244613434727,187,3.70033184746533,90.0506970849176,4.70529801324503,0.870736591830646,32.5235532995621,0.0920798262822216,2.33172579862574,-0.823023849271397,9.42528245564742,0.560498006069451
1,1,7,-0.214999002605442,0.028186206745716,0.0155198384210463,0.685092592592593,69.4774051693998,28.9805997233931,1.54199510720704,4.24100159423624,3.36662663106741,0.43307710211862,1.25971842410443,0.557466988217207,0.442533011782793,0.52744148946394,0.41869792437061,0.05386058616545,0.0389133653132185,0.011170014806133,0.155653461252874,0.0446800592245321,3.48373444338254,0.542255324198346,-2.15772747739226,-0.00667058011108196,20.7146489568907,91.5754541220307,122,4.04532702869845,81.591561869275,5.61052912524188,2.27334069388043,0,0,0,0,0,1.53014251743339,0.00583545395660903,1.52438034937483,1.53628843656633,-0.781048860831279,-9.0034479115689,9.00327279834023,1.63171533410947,5.52275756998667,91.7241379310345,142,2.91147727481119,66.0919540229885,3.99305555555556,0.462349076487858,32.3273692519588,0.0419200031527111,1.74535197177492,-0.240367930945804,9.41041747870537,0.553006253186639
1,1,7,-0.214628194789234,0.0236131456007303,0.00547722557505168,0.608225806451613,85.6974637113965,10.9942341995467,3.30830208905682,4.45082323019959,2.39737097169899,1.19643509374674,1.85654338971383,0.6499265498291,0.3500734501709,0.553266417460515,0.2980088806574,0.148724701882085,0.0319041308174724,0.00344079648624708,0.12761652326989,0.0137631859449883,9.27230975298707,1.1832999333577,-2.75537411391479,0.00147016708508155,20.6913325145778,90.736351272586,213,3.70918836442353,76.417330483777,4.91158841158841,2.40342780346417,0,0,0,0,0,1.52126441640005,0.00407775737211222,1.51810189771228,1.52551122360278,-0.782847062405305,-9.00043530656776,9.0002595471499,1.82421309362325,3.33766233766234,78.988326848249,128,1.67942936681395,38.715953307393,3.55357142857143,0.698622964629731,32.4039407714647,0.0896644554158171,1.65602050518508,0.244701395594411,9.41412391541657,0.549717964758316
1,1,7,-0.214383643885513,0.00790569415042092,0.0041926274578121,0.5725,76.4495360649909,18.9796707282996,4.57079320670957,4.33663086388041,2.94336844468038,1.51968675805268,1.47335644360736,0.595691109308324,0.404308890691676,0.492816542664385,0.334485619418594,0.172697837917021,0.0109341872863465,0.00300998003958658,0.0437367491453861,0.0120399201583463,3.63264445030949,0.158880059057565,-3.27852989328867,-0.000745234016766966,23.1745336209028,88.9673356809548,166,3.54707531870655,75.4115565424046,5.53472531669743,2.36547767431861,0,0,0,0,0,1.52327442663762,0.00849748318396257,1.5160286060534,1.53095171609632,-0.780502113557988,-9.00895195296117,9.0087780020739,1.44473793382639,6.42717905875801,90.8145580589255,158,2.94678667312437,68.630849220104,4.25806451612903,0.460723536255194,32.5096617199648,0.0264645347326807,1.77343698658778,-0.30505591546678,9.42137697578868,0.597699657875075
1,1,8,-0.204385395454571,0.053839908571484,0.0195009861683573,0.698796296296297,96.3225203352421,2.74241462172054,0.935065043037359,4.56770214748938,1.00883878113135,0.0671391873671261,4.52768294887217,0.819092373920608,0.180907626079392,0.809348165313204,0.178755485852827,0.011896348833969,0.0754104155221994,0.0139938173161194,0.301641662088798,0.0559752692644776,5.38883807174863,1.62549807268965,-1.77251248345802,0.000989396647143603,25.4615550056985,91.0445875963117,156,3.76125388719084,85.1727295692813,6.85320459886934,2.48708205347338,1,0.00330138258753099,6,10,0.195126624564626,2.34435739613731,0.0708187712661865,2.27999924649878,2.41152685108335,-0.782445634906505,-8.98323192090649,8.98305315436684,1.77866348200057,13.6016579406632,98.9574979951884,191,4.3728264177583,97.7546110665597,6.20356234096692,1.01138792124275,32.6170611862001,0.123942168313222,1.61898908692875,-0.0698627947941957,9.4288926931274,0.580916090048835
0,1,9,-0.207740923555404,0.0429925787010017,0.00935414346693486,0.688148148148148,94.1342383926559,4.5238797099643,1.34188189737977,4.54472183155762,1.50936996859098,0.294073029743723,3.011005867435,0.750685979265473,0.249314020734527,0.715911126024544,0.237764772818065,0.0463241011573909,0.0601327058071754,0.00620948406131237,0.240530823228702,0.0248379362452495,9.68401001007907,2.32930289987931,-2.22371375433519,0.010978756346125,26.5618498782922,91.2309112648132,155,3.77563149603314,84.7464168419778,6.8907826729018,2.36066929844652,0,0,0,0,0,1.68698930392363,0.0109558493647876,1.67646664037402,1.69724240155942,-0.782407089616187,-9.00377038913547,9.00359534013683,1.88347072713851,7.95337259425657,95.8778625954198,181,3.08881957954802,84.0458015267176,4.5495867768595,0.430136405018945,32.2916701968697,0.0161422321499342,3.56014547618921,-1.10902898849098,9.40962864070443,0.597272072170484
1,1,10,-0.289044416379518,0.0581762077987742,0.0249699819783675,0.725865384615384,79.5340672348496,17.228418035052,3.23751473009832,4.37618544854973,2.84656023176003,1.17480597685263,1.5373591606189,0.605889455651172,0.394110544348828,0.521126350537805,0.338975018907107,0.139898630555088,0.0780908258589531,0.0177385526467071,0.312363303435813,0.0709542105868285,4.40232229845705,1.37512393593518,-1.65436182028875,0.0131928009985619,24.1164374888192,90.9618269711619,94,3.7535581054278,84.7357892982164,6.88467528949685,2.56785328719819,1,0.00986168081366579,11,17,0.467608810302765,2.84499472808548,0.0608880416746444,2.79308914995527,2.89455703140244,-0.782581985453378,-8.99514147203744,8.99496515155491,1.83895102974109,13.7414756704097,99.7014925373134,197,3.76648092130677,99.7761194029851,5.82570806100218,0.867549246388955,32.3001307944183,0.0286205388193562,2.93410522010964,-0.869242130873228,9.41162567222337,0.547321213253144
1,1,10,-0.290559093040718,0.0224072160995812,0.00817477357955088,0.708611111111111,91.3268107076066,6.96724619064651,1.70594310174693,4.5144443995596,1.94122005210322,0.534118096665079,2.32557066091936,0.699299728689708,0.300700271310292,0.645863353880665,0.277722524081611,0.0764141220377237,0.0311099167963677,0.00576127656794114,0.124439667185471,0.0230451062717646,5.39983047671762,0.671953107380703,-2.54246244388445,0.0100622919355519,26.8464712775601,92.8602446803732,132,4.14161472660564,85.5887153531693,7.49206973391008,2.22553993697144,1,0.0754280642075673,12,33,2.6177567966315,2.78994834186209,0.0627067715375631,2.72860634355352,2.82595354079659,-0.776649598869577,-9.06879174355823,9.06862794435856,1.30173509149703,14.4970888307249,99.4104642593957,155,4.62892803184602,96.20486366986,7.63450292397661,0.843041820471023,32.2279710402787,0.0887853779019054,1.62506117933021,-0.481540023955042,9.40832517217422,0.492074844427981
1,1,10,-0.291330324005761,0.022703989822191,0.0123895116933639,0.703365384615385,72.1010132878601,21.9868658453914,5.91212086674844,4.27806809811531,3.090445268051,1.77700462774484,1.38428858208296,0.580587682416203,0.419412317583797,0.467777560654688,0.337919106398187,0.194303332947125,0.029306746947873,0.00889932113515781,0.117226987791492,0.0355972845406313,3.29314410647496,0.386045363965364,-2.37955552424191,0.0052025836082383,29.0100763211478,91.9473968654297,91,4.08541302995523,87.0944944084919,8.32946789477172,2.35786685641988,1,0.0369243232315735,14,27,1.39624424222496,2.66584453241578,0.0317461867438813,2.64075090927472,2.6866037965603,-0.789571391414279,-8.96651431984498,8.96633260705174,1.48725532660563,8.96575264535215,98.0964467005076,101,3.78358152089815,90.3553299492386,4.99649122807018,1.12421886290055,31.9404921827849,0.0610074271641959,1.89263539725778,0.262742571090453,9.38561888121265,0.505764689334234
